hh_id,per_id,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur
30186094,2,5,3,-2,640,810,1,-2,-2,-2,-2,170
30186094,2,6,-2,3,810,825,-2,1,16,3,1,15
30186094,2,7,4,-2,825,950,16,-2,-2,-2,-2,125
30186094,2,8,-2,4,950,960,-2,16,1,3,1,10
30186094,2,9,5,-2,960,1440,1,-2,-2,-2,-2,480
30186548,1,1,1,-2,0,1140,1,-2,-2,-2,-2,1140
30186548,1,2,-2,1,1140,1155,-2,1,17,9,2,15
30186548,1,3,2,-2,1155,1365,17,-2,-2,-2,-2,210
30186548,1,4,-2,2,1365,1380,-2,17,1,9,2,15
30186548,1,5,3,-2,1380,1440,1,-2,-2,-2,-2,60
30186548,2,1,1,-2,0,1140,1,-2,-2,-2,-2,1140
30186548,2,2,-2,1,1140,1155,-2,1,17,9,2,15
30186548,2,3,2,-2,1155,1365,17,-2,-2,-2,-2,210
30186548,2,4,-2,2,1365,1380,-2,17,1,9,2,15
30186548,2,5,3,-2,1380,1440,1,-2,-2,-2,-2,60
30186742,1,1,1,-2,0,840,1,-2,-2,-2,-2,840
30186742,1,2,-2,1,840,900,-2,1,11,14,1,60
30186742,1,3,2,-2,900,960,11,-2,-2,-2,-2,60
30186742,1,4,-2,2,960,990,-2,11,1,14,1,30
30186742,1,5,3,-2,990,1440,1,-2,-2,-2,-2,450
30186742,2,1,1,-2,0,360,11,-2,-2,-2,-2,360
30186742,2,2,-2,1,360,480,-2,11,1,1,1,120
30186742,2,3,2,-2,480,1440,1,-2,-2,-2,-2,960
30187186,1,1,1,-2,0,450,1,-2,-2,-2,-2,450
30187186,1,2,-2,1,450,460,-2,1,5,3,3,10
30187186,1,3,2,-2,460,755,5,-2,-2,-2,-2,295
30187186,1,4,-2,2,755,765,-2,5,6,3,2,10
30187186,1,5,3,-2,765,775,6,-2,-2,-2,-2,10
30187186,1,6,-2,3,775,795,-2,6,13,4,3,20
30187186,1,7,4,-2,795,870,13,-2,-2,-2,-2,75
30187186,1,8,-2,4,870,890,-2,13,1,4,3,20
30187186,1,9,5,-2,890,1440,1,-2,-2,-2,-2,550
30187427,1,1,1,-2,0,540,1,-2,-2,-2,-2,540
30187427,1,2,-2,1,540,555,-2,1,14,3,1,15
30187427,1,3,2,-2,555,570,14,-2,-2,-2,-2,15
30187427,1,4,-2,2,570,585,-2,14,12,3,1,15
30187427,1,5,3,-2,585,590,12,-2,-2,-2,-2,5
30187427,1,6,-2,3,590,600,-2,12,12,3,1,10
30187427,1,7,4,-2,600,605,12,-2,-2,-2,-2,5
30187427,1,8,-2,4,605,610,-2,12,11,3,1,5
30187427,1,9,5,-2,610,630,11,-2,-2,-2,-2,20
30187427,1,10,-2,5,630,635,-2,11,11,3,1,5
30187427,1,11,6,-2,635,645,11,-2,-2,-2,-2,10
30187427,1,12,-2,6,645,650,-2,11,12,3,1,5
30187427,1,13,7,-2,650,720,12,-2,-2,-2,-2,70
30187427,1,14,-2,7,720,725,-2,12,11,3,1,5
30187427,1,15,8,-2,725,780,11,-2,-2,-2,-2,55
30187427,1,16,-2,8,780,790,-2,11,1,3,1,10
30187427,1,17,9,-2,790,825,1,-2,-2,-2,-2,35
30187427,1,18,-2,9,825,840,-2,1,14,3,1,15
30187427,1,19,10,-2,840,845,14,-2,-2,-2,-2,5
30187427,1,20,-2,10,845,860,-2,14,1,3,1,15
30187427,1,21,11,-2,860,1440,1,-2,-2,-2,-2,580
30187536,1,1,1,-2,0,600,1,-2,-2,-2,-2,600
30187536,1,2,-2,1,600,630,-2,1,11,3,3,30
30187536,1,3,2,-2,630,720,11,-2,-2,-2,-2,90
30187536,1,4,-2,2,720,730,-2,11,11,3,3,10
30187536,1,5,3,-2,730,780,11,-2,-2,-2,-2,50
30187536,1,6,-2,3,780,795,-2,11,11,3,3,15
30187536,1,7,4,-2,795,840,11,-2,-2,-2,-2,45
30187536,1,8,-2,4,840,850,-2,11,13,3,3,10
30187536,1,9,5,-2,850,930,13,-2,-2,-2,-2,80
30187536,1,10,-2,5,930,945,-2,13,1,3,3,15
30187536,1,11,6,-2,945,1440,1,-2,-2,-2,-2,495
30187536,2,1,1,-2,0,600,4,-2,-2,-2,-2,600
30187536,2,2,-2,1,600,1140,-2,4,4,4,2,540
30187536,2,3,2,-2,1140,1260,4,-2,-2,-2,-2,120
30187536,2,4,-2,2,1260,1270,-2,4,11,4,2,10
30187536,2,5,3,-2,1270,1290,11,-2,-2,-2,-2,20
30187536,2,6,-2,3,1290,1300,-2,11,1,4,2,10
30187536,2,7,4,-2,1300,1440,1,-2,-2,-2,-2,140
30187807,1,1,1,-2,0,630,1,-2,-2,-2,-2,630
30187807,1,2,-2,1,630,690,-2,1,11,4,4,60
30187807,1,3,2,-2,690,750,11,-2,-2,-2,-2,60
30187807,1,4,-2,2,750,760,-2,11,11,4,4,10
30187807,1,5,3,-2,760,825,11,-2,-2,-2,-2,65
30187807,1,6,-2,3,825,838,-2,11,11,4,4,13
30187807,1,7,4,-2,838,880,11,-2,-2,-2,-2,42
30187807,1,8,-2,4,880,890,-2,11,13,4,4,10
30187807,1,9,5,-2,890,940,13,-2,-2,-2,-2,50
30187807,1,10,-2,5,940,955,-2,13,11,4,4,15
30187807,1,11,6,-2,955,1020,11,-2,-2,-2,-2,65
30187807,1,12,-2,6,1020,1030,-2,11,14,4,4,10
30187807,1,13,7,-2,1030,1080,14,-2,-2,-2,-2,50
30187807,1,14,-2,7,1080,1095,-2,14,11,4,4,15
30187807,1,15,8,-2,1095,1140,11,-2,-2,-2,-2,45
30187807,1,16,-2,8,1140,1205,-2,11,1,4,4,65
30187807,1,17,9,-2,1205,1440,1,-2,-2,-2,-2,235
30187807,2,1,1,-2,0,630,1,-2,-2,-2,-2,630
30187807,2,2,-2,1,630,690,-2,1,11,4,4,60
30187807,2,3,2,-2,690,750,11,-2,-2,-2,-2,60
30187807,2,4,-2,2,750,760,-2,11,11,4,4,10
30187807,2,5,3,-2,760,825,11,-2,-2,-2,-2,65
30187807,2,6,-2,3,825,838,-2,11,11,4,4,13
30187807,2,7,4,-2,838,880,11,-2,-2,-2,-2,42
30187807,2,8,-2,4,880,890,-2,11,13,4,4,10
30187807,2,9,5,-2,890,940,13,-2,-2,-2,-2,50
30187807,2,10,-2,5,940,955,-2,13,11,4,4,15
30187807,2,11,6,-2,955,1020,11,-2,-2,-2,-2,65
30187807,2,12,-2,6,1020,1030,-2,11,14,4,4,10
30187807,2,13,7,-2,1030,1080,14,-2,-2,-2,-2,50
30187807,2,14,-2,7,1080,1095,-2,14,11,4,4,15
30187807,2,15,8,-2,1095,1140,11,-2,-2,-2,-2,45
30187807,2,16,-2,8,1140,1205,-2,11,1,4,4,65
30187807,2,17,9,-2,1205,1440,1,-2,-2,-2,-2,235
30187807,3,1,1,-2,0,630,1,-2,-2,-2,-2,630
30187807,3,2,-2,1,630,690,-2,1,11,4,4,60
30187807,3,3,2,-2,690,750,11,-2,-2,-2,-2,60
30187807,3,4,-2,2,750,760,-2,11,11,4,4,10
30187807,3,5,3,-2,760,825,11,-2,-2,-2,-2,65
30187807,3,6,-2,3,825,838,-2,11,11,4,4,13
30187807,3,7,4,-2,838,880,11,-2,-2,-2,-2,42
30187807,3,8,-2,4,880,890,-2,11,13,4,4,10
30187807,3,9,5,-2,890,940,13,-2,-2,-2,-2,50
30187807,3,10,-2,5,940,955,-2,13,15,4,4,15
30187807,3,11,6,-2,955,1020,15,-2,-2,-2,-2,65
30187807,3,12,-2,6,1020,1030,-2,15,15,4,4,10
30187807,3,13,7,-2,1030,1080,15,-2,-2,-2,-2,50
30187807,3,14,-2,7,1080,1095,-2,15,11,4,4,15
30187807,3,15,8,-2,1095,1140,11,-2,-2,-2,-2,45
30187807,3,16,-2,8,1140,1205,-2,11,1,4,4,65
30187807,3,17,9,-2,1205,1440,1,-2,-2,-2,-2,235
30187807,4,1,1,-2,0,630,1,-2,-2,-2,-2,630
30187807,4,2,-2,1,630,690,-2,1,11,4,4,60
30187807,4,3,2,-2,690,750,11,-2,-2,-2,-2,60
30187807,4,4,-2,2,750,760,-2,11,11,4,4,10
30187807,4,5,3,-2,760,825,11,-2,-2,-2,-2,65
30187807,4,6,-2,3,825,838,-2,11,11,4,4,13
30187807,4,7,4,-2,838,880,11,-2,-2,-2,-2,42
30187807,4,8,-2,4,880,890,-2,11,13,4,4,10
30187807,4,9,5,-2,890,940,13,-2,-2,-2,-2,50
30187807,4,10,-2,5,940,955,-2,13,11,4,4,15
30187807,4,11,6,-2,955,1020,11,-2,-2,-2,-2,65
30187807,4,12,-2,6,1020,1030,-2,11,11,4,4,10
30187807,4,13,7,-2,1030,1080,11,-2,-2,-2,-2,50
30187807,4,14,-2,7,1080,1095,-2,11,11,4,4,15
30187807,4,15,8,-2,1095,1140,11,-2,-2,-2,-2,45
30187807,4,16,-2,8,1140,1205,-2,11,1,4,4,65
30187807,4,17,9,-2,1205,1440,1,-2,-2,-2,-2,235
30188311,1,1,1,-2,0,540,1,-2,-2,-2,-2,540
30188311,1,2,-2,1,540,545,-2,1,1,1,1,5
30188311,1,3,2,-2,545,600,1,-2,-2,-2,-2,55
30188311,1,4,-2,2,600,610,-2,1,11,4,1,10
30188311,1,5,3,-2,610,650,11,-2,-2,-2,-2,40
30188311,1,6,-2,3,650,665,-2,11,11,4,1,15
30188311,1,7,4,-2,665,690,11,-2,-2,-2,-2,25
30188311,1,8,-2,4,690,710,-2,11,1,4,1,20
30188311,1,9,5,-2,710,860,1,-2,-2,-2,-2,150
30188311,1,10,-2,5,860,865,-2,1,6,4,1,5
30188311,1,11,6,-2,865,880,6,-2,-2,-2,-2,15
30188311,1,12,-2,6,880,890,-2,6,6,4,2,10
30188311,1,13,7,-2,890,891,6,-2,-2,-2,-2,1
30188311,1,14,-2,7,891,897,-2,6,1,4,1,6
30188311,1,15,8,-2,897,1440,1,-2,-2,-2,-2,543
30188528,1,1,1,-2,0,590,1,-2,-2,-2,-2,590
30188528,1,2,-2,1,590,597,-2,1,3,3,1,7
30188528,1,3,2,-2,597,695,3,-2,-2,-2,-2,98
30188528,1,4,-2,2,695,703,-2,3,1,3,1,8
30188528,1,5,3,-2,703,763,1,-2,-2,-2,-2,60
30188528,1,6,-2,3,763,776,-2,1,3,3,2,13
30188528,1,7,4,-2,776,967,3,-2,-2,-2,-2,191
30188528,1,8,-2,4,967,975,-2,3,1,3,2,8
30188528,1,9,5,-2,975,1005,1,-2,-2,-2,-2,30
30188528,1,10,-2,5,1005,1015,-2,1,13,3,2,10
30188528,1,11,6,-2,1015,1085,13,-2,-2,-2,-2,70
30188528,1,12,-2,6,1085,1110,-2,13,15,3,2,25
30188528,1,13,7,-2,1110,1274,15,-2,-2,-2,-2,164
30188528,1,14,-2,7,1274,1305,-2,15,1,3,2,31
30188528,1,15,8,-2,1305,1440,1,-2,-2,-2,-2,135
30188528,2,1,1,-2,0,763,1,-2,-2,-2,-2,763
30188528,2,2,-2,1,763,776,-2,1,19,3,2,13
30188528,2,3,2,-2,776,967,19,-2,-2,-2,-2,191
30188528,2,4,-2,2,967,975,-2,19,1,3,2,8
30188528,2,5,3,-2,975,1005,1,-2,-2,-2,-2,30
30188528,2,6,-2,3,1005,1015,-2,1,13,3,2,10
30188528,2,7,4,-2,1015,1085,13,-2,-2,-2,-2,70
30188528,2,8,-2,4,1085,1110,-2,13,15,3,2,25
30188528,2,9,5,-2,1110,1275,15,-2,-2,-2,-2,165
30188528,2,10,-2,5,1275,1305,-2,15,1,3,2,30
30188528,2,11,6,-2,1305,1440,1,-2,-2,-2,-2,135
30188534,2,1,1,-2,0,610,1,-2,-2,-2,-2,610
30188534,2,2,-2,1,610,620,-2,1,12,3,1,10
30188534,2,3,2,-2,620,715,12,-2,-2,-2,-2,95
30188534,2,4,-2,2,715,725,-2,12,1,3,1,10
30188534,2,5,3,-2,725,1440,1,-2,-2,-2,-2,715
30188909,1,1,1,-2,0,780,1,-2,-2,-2,-2,780
30188909,1,2,-2,1,780,840,-2,1,12,3,2,60
30188909,1,3,2,-2,840,845,12,-2,-2,-2,-2,5
30188909,1,4,-2,2,845,860,-2,12,11,3,2,15
30188909,1,5,3,-2,860,930,11,-2,-2,-2,-2,70
30188909,1,6,-2,3,930,940,-2,11,11,3,2,10
30188909,1,7,4,-2,940,950,11,-2,-2,-2,-2,10
30188909,1,8,-2,4,950,1010,-2,11,1,3,2,60
30188909,1,9,5,-2,1010,1440,1,-2,-2,-2,-2,430
30188909,2,1,1,-2,0,780,1,-2,-2,-2,-2,780
30188909,2,2,-2,1,780,840,-2,1,12,3,2,60
30188909,2,3,2,-2,840,845,12,-2,-2,-2,-2,5
30188909,2,4,-2,2,845,860,-2,12,11,3,2,15
30188909,2,5,3,-2,860,930,11,-2,-2,-2,-2,70
30188909,2,6,-2,3,930,940,-2,11,97,3,2,10
30188909,2,7,4,-2,940,950,97,-2,-2,-2,-2,10
30188909,2,8,-2,4,950,1010,-2,97,1,3,2,60
30188909,2,9,5,-2,1010,1440,1,-2,-2,-2,-2,430
30188943,1,1,1,-2,0,1230,1,-2,-2,-2,-2,1230
30188943,1,2,-2,1,1230,1260,-2,1,14,3,1,30
30188943,1,3,2,-2,1260,1265,14,-2,-2,-2,-2,5
30188943,1,4,-2,2,1265,1268,-2,14,11,3,1,3
30188943,1,5,3,-2,1268,1272,11,-2,-2,-2,-2,4
30188943,1,6,-2,3,1272,1277,-2,11,11,3,1,5
30188943,1,7,4,-2,1277,1295,11,-2,-2,-2,-2,18
30188943,1,8,-2,4,1295,1315,-2,11,1,3,1,20
30188943,1,9,5,-2,1315,1440,1,-2,-2,-2,-2,125
30189820,1,1,1,-2,0,359,1,-2,-2,-2,-2,359
30189820,1,2,-2,1,359,360,-2,1,3,1,1,1
30189820,1,3,2,-2,360,960,3,-2,-2,-2,-2,600
30189820,1,4,-2,2,960,961,-2,3,1,1,1,1
30189820,1,5,3,-2,961,990,1,-2,-2,-2,-2,29
30189820,1,6,-2,3,990,992,-2,1,11,6,1,2
30189820,1,7,4,-2,992,994,11,-2,-2,-2,-2,2
30189820,1,8,-2,4,994,995,-2,11,1,6,1,1
30189820,1,9,5,-2,995,1440,1,-2,-2,-2,-2,445
30190147,1,1,1,-2,0,446,16,-2,-2,-2,-2,446
30190147,1,2,-2,1,446,466,-2,16,1,2,1,20
30190147,1,3,2,-2,466,508,1,-2,-2,-2,-2,42
30190147,1,4,-2,2,508,528,-2,1,11,5,3,20
30190147,1,5,3,-2,528,613,11,-2,-2,-2,-2,85
30190147,1,6,-2,3,613,625,-2,11,12,5,3,12
30190147,1,7,4,-2,625,628,12,-2,-2,-2,-2,3
30190147,1,8,-2,4,628,645,-2,12,1,5,2,17
30190147,1,9,5,-2,645,715,1,-2,-2,-2,-2,70
30190147,1,10,-2,5,715,719,-2,1,11,5,2,4
30190147,1,11,6,-2,719,750,11,-2,-2,-2,-2,31
30190147,1,12,-2,6,750,754,-2,11,1,5,2,4
30190147,1,13,7,-2,754,1440,1,-2,-2,-2,-2,686
30190147,2,1,1,-2,0,450,16,-2,-2,-2,-2,450
30190147,2,2,-2,1,450,466,-2,16,1,1,2,16
30190147,2,3,2,-2,466,508,1,-2,-2,-2,-2,42
30190147,2,4,-2,2,508,528,-2,1,11,5,3,20
30190147,2,5,3,-2,528,613,11,-2,-2,-2,-2,85
30190147,2,6,-2,3,613,625,-2,11,11,5,3,12
30190147,2,7,4,-2,625,628,11,-2,-2,-2,-2,3
30190147,2,8,-2,4,628,645,-2,11,1,5,2,17
30190147,2,9,5,-2,645,715,1,-2,-2,-2,-2,70
30190147,2,10,-2,5,715,719,-2,1,11,5,2,4
30190147,2,11,6,-2,719,750,11,-2,-2,-2,-2,31
30190147,2,12,-2,6,750,754,-2,11,1,5,2,4
30190147,2,13,7,-2,754,1440,1,-2,-2,-2,-2,686
30191053,1,1,1,-2,0,780,1,-2,-2,-2,-2,780
30191053,1,2,-2,1,780,795,-2,1,13,4,2,15
30191053,1,3,2,-2,795,855,13,-2,-2,-2,-2,60
30191053,1,4,-2,2,855,870,-2,13,1,4,2,15
30191053,1,5,3,-2,870,1440,1,-2,-2,-2,-2,570
30191053,2,1,1,-2,0,615,1,-2,-2,-2,-2,615
30191053,2,2,-2,1,615,630,-2,1,19,6,1,15
30191053,2,3,2,-2,630,750,19,-2,-2,-2,-2,120
30191053,2,4,-2,2,750,770,-2,19,1,6,1,20
30191053,2,5,3,-2,770,780,1,-2,-2,-2,-2,10
30191053,2,6,-2,3,780,795,-2,1,13,4,2,15
30191053,2,7,4,-2,795,855,13,-2,-2,-2,-2,60
30191053,2,8,-2,4,855,870,-2,13,1,4,2,15
30191053,2,9,5,-2,870,1440,1,-2,-2,-2,-2,570
30191958,1,1,1,-2,0,990,1,-2,-2,-2,-2,990
30191958,1,2,-2,1,990,1005,-2,1,13,3,1,15
30191958,1,3,2,-2,1005,1155,13,-2,-2,-2,-2,150
30191958,1,4,-2,2,1155,1170,-2,13,1,3,1,15
30191958,1,5,3,-2,1170,1440,1,-2,-2,-2,-2,270
30191958,2,1,1,-2,0,465,1,-2,-2,-2,-2,465
30191958,2,2,-2,1,465,480,-2,1,3,4,1,15
30191958,2,3,2,-2,480,690,3,-2,-2,-2,-2,210
30191958,2,4,-2,2,690,700,-2,3,1,4,1,10
30191958,2,5,3,-2,700,725,1,-2,-2,-2,-2,25
30191958,2,6,-2,3,725,740,-2,1,3,4,1,15
30191958,2,7,4,-2,740,825,3,-2,-2,-2,-2,85
30191958,2,8,-2,4,825,840,-2,3,1,4,1,15
30191958,2,9,5,-2,840,960,1,-2,-2,-2,-2,120
30191958,2,10,-2,5,960,1020,-2,1,1,4,1,60
30191958,2,11,6,-2,1020,1440,1,-2,-2,-2,-2,420
30191988,1,1,1,-2,0,600,1,-2,-2,-2,-2,600
30191988,1,2,-2,1,600,615,-2,1,5,4,2,15
30191988,1,3,2,-2,615,640,5,-2,-2,-2,-2,25
30191988,1,4,-2,2,640,645,-2,5,5,4,2,5
30191988,1,5,3,-2,645,648,5,-2,-2,-2,-2,3
30191988,1,6,-2,3,648,660,-2,5,5,4,2,12
30191988,1,7,4,-2,660,670,5,-2,-2,-2,-2,10
30191988,1,8,-2,4,670,680,-2,5,5,4,2,10
30191988,1,9,5,-2,680,690,5,-2,-2,-2,-2,10
30191988,1,10,-2,5,690,695,-2,5,5,4,2,5
30191988,1,11,6,-2,695,700,5,-2,-2,-2,-2,5
30191988,1,12,-2,6,700,702,-2,5,5,4,2,2
30191988,1,13,7,-2,702,708,5,-2,-2,-2,-2,6
30191988,1,14,-2,7,708,713,-2,5,5,4,2,5
30191988,1,15,8,-2,713,724,5,-2,-2,-2,-2,11
30191988,1,16,-2,8,724,735,-2,5,5,4,2,11
30191988,1,17,9,-2,735,736,5,-2,-2,-2,-2,1
30191988,1,18,-2,9,736,740,-2,5,5,4,2,4
30191988,1,19,10,-2,740,755,5,-2,-2,-2,-2,15
30191988,1,20,-2,10,755,760,-2,5,11,4,2,5
30191988,1,21,11,-2,760,770,11,-2,-2,-2,-2,10
30191988,1,22,-2,11,770,776,-2,11,11,4,2,6
30191988,1,23,12,-2,776,786,11,-2,-2,-2,-2,10
30191988,1,24,-2,12,786,801,-2,11,1,4,2,15
30191988,1,25,13,-2,801,868,1,-2,-2,-2,-2,67
30191988,1,26,-2,13,868,875,-2,1,11,4,2,7
30191988,1,27,14,-2,875,881,11,-2,-2,-2,-2,6
30191988,1,28,-2,14,881,890,-2,11,1,4,2,9
30191988,1,29,15,-2,890,1440,1,-2,-2,-2,-2,550
30192189,1,1,1,-2,0,333,1,-2,-2,-2,-2,333
30192189,1,2,-2,1,333,343,-2,1,6,3,1,10
30192189,1,3,2,-2,343,344,6,-2,-2,-2,-2,1
30192189,1,4,-2,2,344,353,-2,6,16,3,2,9
30192189,1,5,3,-2,353,412,16,-2,-2,-2,-2,59
30192189,1,6,-2,3,412,421,-2,16,6,3,2,9
30192189,1,7,4,-2,421,422,6,-2,-2,-2,-2,1
30192189,1,8,-2,4,422,429,-2,6,1,3,1,7
30192189,1,9,5,-2,429,465,1,-2,-2,-2,-2,36
30192189,1,10,-2,5,465,478,-2,1,8,2,1,13
30192189,1,11,6,-2,478,600,8,-2,-2,-2,-2,122
30192189,1,12,-2,6,600,610,-2,8,1,2,1,10
30192189,1,13,7,-2,610,705,1,-2,-2,-2,-2,95
30192189,1,14,-2,7,705,717,-2,1,3,2,1,12
30192189,1,15,8,-2,717,885,3,-2,-2,-2,-2,168
30192189,1,16,-2,8,885,895,-2,3,1,2,1,10
30192189,1,17,9,-2,895,908,1,-2,-2,-2,-2,13
30192189,1,18,-2,9,908,918,-2,1,11,3,1,10
30192189,1,19,10,-2,918,926,11,-2,-2,-2,-2,8
30192189,1,20,-2,10,926,934,-2,11,1,3,1,8
30192189,1,21,11,-2,934,1440,1,-2,-2,-2,-2,506
30192695,1,1,1,-2,0,635,1,-2,-2,-2,-2,635
30192695,1,2,-2,1,635,665,-2,1,18,4,3,30
30192695,1,3,2,-2,665,735,18,-2,-2,-2,-2,70
30192695,1,4,-2,2,735,755,-2,18,1,4,3,20
30192695,1,5,3,-2,755,1440,1,-2,-2,-2,-2,685
30192695,2,1,1,-2,0,635,1,-2,-2,-2,-2,635
30192695,2,2,-2,1,635,665,-2,1,18,4,3,30
30192695,2,3,2,-2,665,735,18,-2,-2,-2,-2,70
30192695,2,4,-2,2,735,755,-2,18,1,4,3,20
30192695,2,5,3,-2,755,760,1,-2,-2,-2,-2,5
30192695,2,6,-2,3,760,765,-2,1,18,4,1,5
30192695,2,7,4,-2,765,805,18,-2,-2,-2,-2,40
30192695,2,8,-2,4,805,810,-2,18,1,4,1,5
30192695,2,9,5,-2,810,937,1,-2,-2,-2,-2,127
30192695,2,10,-2,5,937,980,-2,1,1,4,1,43
30192695,2,11,6,-2,980,1027,1,-2,-2,-2,-2,47
30192695,2,12,-2,6,1027,1055,-2,1,11,4,1,28
30192695,2,13,7,-2,1055,1082,11,-2,-2,-2,-2,27
30192695,2,14,-2,7,1082,1113,-2,11,1,4,1,31
30192695,2,15,8,-2,1113,1440,1,-2,-2,-2,-2,327
30193006,1,1,1,-2,0,360,1,-2,-2,-2,-2,360
30193006,1,2,-2,1,360,370,-2,1,13,3,1,10
30193006,1,3,2,-2,370,380,13,-2,-2,-2,-2,10
30193006,1,4,-2,2,380,405,-2,13,11,3,1,25
30193006,1,5,3,-2,405,525,11,-2,-2,-2,-2,120
30193006,1,6,-2,3,525,526,-2,11,11,3,1,1
30193006,1,7,4,-2,526,600,11,-2,-2,-2,-2,74
30193006,1,8,-2,4,600,620,-2,11,1,3,1,20
30193006,1,9,5,-2,620,1440,1,-2,-2,-2,-2,820
30193151,1,1,1,-2,0,780,1,-2,-2,-2,-2,780
30193151,1,2,-2,1,780,790,-2,1,11,6,2,10
30193151,1,3,2,-2,790,800,11,-2,-2,-2,-2,10
30193151,1,4,-2,2,800,801,-2,11,15,1,2,1
30193151,1,5,3,-2,801,861,15,-2,-2,-2,-2,60
30193151,1,6,-2,3,861,870,-2,15,1,6,2,9
30193151,1,7,4,-2,870,990,1,-2,-2,-2,-2,120
30193151,1,8,-2,4,990,1005,-2,1,13,3,4,15
30193151,1,9,5,-2,1005,1155,13,-2,-2,-2,-2,150
30193151,1,10,-2,5,1155,1170,-2,13,1,3,4,15
30193151,1,11,6,-2,1170,1440,1,-2,-2,-2,-2,270
30193151,2,1,1,-2,0,780,1,-2,-2,-2,-2,780
30193151,2,2,-2,1,780,790,-2,1,11,6,2,10
30193151,2,3,2,-2,790,800,11,-2,-2,-2,-2,10
30193151,2,4,-2,2,800,801,-2,11,15,1,2,1
30193151,2,5,3,-2,801,861,15,-2,-2,-2,-2,60
30193151,2,6,-2,3,861,870,-2,15,1,6,2,9
30193151,2,7,4,-2,870,990,1,-2,-2,-2,-2,120
30193151,2,8,-2,4,990,1005,-2,1,13,3,4,15
30193151,2,9,5,-2,1005,1155,13,-2,-2,-2,-2,150
30193151,2,10,-2,5,1155,1170,-2,13,1,3,4,15
30193151,2,11,6,-2,1170,1440,1,-2,-2,-2,-2,270
30193301,1,1,1,-2,0,540,1,-2,-2,-2,-2,540
30193301,1,2,-2,1,540,690,-2,1,11,12,2,150
30193301,1,3,2,-2,690,705,11,-2,-2,-2,-2,15
30193301,1,4,-2,2,705,720,-2,11,12,12,3,15
30193301,1,5,3,-2,720,810,12,-2,-2,-2,-2,90
30193301,1,6,-2,3,810,870,-2,12,1,12,3,60
30193301,1,7,4,-2,870,1440,1,-2,-2,-2,-2,570
30193301,2,1,1,-2,0,540,1,-2,-2,-2,-2,540
30193301,2,2,-2,1,540,690,-2,1,11,12,3,150
30193301,2,3,2,-2,690,705,11,-2,-2,-2,-2,15
30193301,2,4,-2,2,705,720,-2,11,14,12,3,15
30193301,2,5,3,-2,720,810,14,-2,-2,-2,-2,90
30193301,2,6,-2,3,810,870,-2,14,1,12,3,60
30193301,2,7,4,-2,870,1440,1,-2,-2,-2,-2,570
30193758,1,1,1,-2,0,450,-7,-2,-2,-2,-2,450
30193758,1,2,-2,1,450,460,-2,-7,8,6,2,10
30193758,1,3,2,-2,460,461,8,-2,-2,-2,-2,1
30193758,1,4,-2,2,461,475,-2,8,1,6,2,14
30193758,1,5,3,-2,475,720,1,-2,-2,-2,-2,245
30193758,1,6,-2,3,720,735,-2,1,5,6,1,15
30193758,1,7,4,-2,735,825,5,-2,-2,-2,-2,90
30193758,1,8,-2,4,825,838,-2,5,6,6,1,13
30193758,1,9,5,-2,838,925,6,-2,-2,-2,-2,87
30193758,1,10,-2,5,925,945,-2,6,-7,6,2,20
30193758,1,11,6,-2,945,1440,-7,-2,-2,-2,-2,495
30193758,3,1,1,-2,0,450,1,-2,-2,-2,-2,450
30193758,3,2,-2,1,450,460,-2,1,8,6,2,10
30193758,3,3,2,-2,460,915,8,-2,-2,-2,-2,455
30193758,3,4,-2,2,915,939,-2,8,1,6,2,24
30193758,3,5,3,-2,939,1440,1,-2,-2,-2,-2,501
30194096,1,1,1,-2,0,1095,6,-2,-2,-2,-2,1095
30194096,1,2,-2,1,1095,1099,-2,6,11,6,1,4
30194096,1,3,2,-2,1099,1117,11,-2,-2,-2,-2,18
30194096,1,4,-2,2,1117,1120,-2,11,1,6,1,3
30194096,1,5,3,-2,1120,1440,1,-2,-2,-2,-2,320
30194096,2,1,1,-2,0,590,1,-2,-2,-2,-2,590
30194096,2,2,-2,1,590,600,-2,1,3,3,1,10
30194096,2,3,2,-2,600,1320,3,-2,-2,-2,-2,720
30194096,2,4,-2,2,1320,1328,-2,3,1,3,1,8
30194096,2,5,3,-2,1328,1440,1,-2,-2,-2,-2,112
30194517,1,1,1,-2,0,690,1,-2,-2,-2,-2,690
30194517,1,2,-2,1,690,691,-2,1,19,97,1,1
30194517,1,3,2,-2,691,720,19,-2,-2,-2,-2,29
30194517,1,4,-2,2,720,750,-2,19,11,97,1,30
30194517,1,5,3,-2,750,780,11,-2,-2,-2,-2,30
30194517,1,6,-2,3,780,795,-2,11,1,97,1,15
30194517,1,7,4,-2,795,840,1,-2,-2,-2,-2,45
30194517,1,8,-2,4,840,860,-2,1,11,5,2,20
30194517,1,9,5,-2,860,945,11,-2,-2,-2,-2,85
30194517,1,10,-2,5,945,965,-2,11,1,5,2,20
30194517,1,11,6,-2,965,1440,1,-2,-2,-2,-2,475
30195648,1,1,1,-2,0,450,1,-2,-2,-2,-2,450
30195648,1,2,-2,1,450,495,-2,1,13,3,2,45
30195648,1,3,2,-2,495,510,13,-2,-2,-2,-2,15
30195648,1,4,-2,2,510,515,-2,13,18,3,2,5
