,hh_id,per_id,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur,new_id
2431,30065849,1,10,-2,5,1057,1073,-2,15,1,4,2,16,223
2432,30065849,1,11,6,-2,1073,1440,1,-2,-2,-2,-2,367,223
2433,30065849,2,1,1,-2,0,485,1,-2,-2,-2,-2,485,224
2434,30065849,2,2,-2,1,485,497,-2,1,11,4,1,12,224
2435,30065849,2,3,2,-2,497,541,11,-2,-2,-2,-2,44,224
2436,30065849,2,4,-2,2,541,554,-2,11,1,4,1,13,224
2437,30065849,2,5,3,-2,554,590,1,-2,-2,-2,-2,36,224
2438,30065849,2,6,-2,3,590,612,-2,1,11,4,1,22,224
2439,30065849,2,7,4,-2,612,623,11,-2,-2,-2,-2,11,224
2440,30065849,2,8,-2,4,623,652,-2,11,1,4,1,29,224
2441,30065849,2,9,5,-2,652,779,1,-2,-2,-2,-2,127,224
2442,30065849,2,10,-2,5,779,788,-2,1,8,4,2,9,224
2443,30065849,2,11,6,-2,788,835,8,-2,-2,-2,-2,47,224
2444,30065849,2,12,-2,6,835,842,-2,8,13,4,2,7,224
2445,30065849,2,13,7,-2,842,882,13,-2,-2,-2,-2,40,224
2446,30065849,2,14,-2,7,882,889,-2,13,1,4,2,7,224
2447,30065849,2,15,8,-2,889,947,1,-2,-2,-2,-2,58,224
2448,30065849,2,16,-2,8,947,966,-2,1,15,4,2,19,224
2449,30065849,2,17,9,-2,966,1057,15,-2,-2,-2,-2,91,224
2450,30065849,2,18,-2,9,1057,1073,-2,15,1,4,2,16,224
2451,30065849,2,19,10,-2,1073,1440,1,-2,-2,-2,-2,367,224
2452,30066075,1,1,1,-2,0,570,1,-2,-2,-2,-2,570,225
2453,30066075,1,2,-2,1,570,575,-2,1,5,3,1,5,225
2454,30066075,1,3,2,-2,575,660,5,-2,-2,-2,-2,85,225
2455,30066075,1,4,-2,2,660,665,-2,5,1,3,1,5,225
2456,30066075,1,5,3,-2,665,780,1,-2,-2,-2,-2,115,225
2457,30066075,1,6,-2,3,780,795,-2,1,11,3,1,15,225
2458,30066075,1,7,4,-2,795,840,11,-2,-2,-2,-2,45,225
2459,30066075,1,8,-2,4,840,850,-2,11,1,3,1,10,225
2460,30066075,1,9,5,-2,850,1440,1,-2,-2,-2,-2,590,225
2461,30066075,2,1,1,-2,0,600,1,-2,-2,-2,-2,600,226
2462,30066075,2,2,-2,1,600,610,-2,1,12,3,1,10,226
2463,30066075,2,3,2,-2,610,690,12,-2,-2,-2,-2,80,226
2464,30066075,2,4,-2,2,690,700,-2,12,1,3,1,10,226
2465,30066075,2,5,3,-2,700,1440,1,-2,-2,-2,-2,740,226
2466,30066146,1,1,1,-2,0,420,1,-2,-2,-2,-2,420,227
2467,30066146,1,2,-2,1,420,450,-2,1,3,3,1,30,227
2468,30066146,1,3,2,-2,450,1020,3,-2,-2,-2,-2,570,227
2469,30066146,1,4,-2,2,1020,1050,-2,3,1,3,1,30,227
2470,30066146,1,5,3,-2,1050,1440,1,-2,-2,-2,-2,390,227
2471,30066146,2,1,1,-2,0,355,1,-2,-2,-2,-2,355,228
2472,30066146,2,2,-2,1,355,370,-2,1,3,6,1,15,228
2473,30066146,2,3,2,-2,370,890,3,-2,-2,-2,-2,520,228
2474,30066146,2,4,-2,2,890,910,-2,3,1,6,1,20,228
2475,30066146,2,5,3,-2,910,1440,1,-2,-2,-2,-2,530,228
2476,30066389,1,1,1,-2,0,795,1,-2,-2,-2,-2,795,229
2477,30066389,1,2,-2,1,795,805,-2,1,12,6,1,10,229
2478,30066389,1,3,2,-2,805,825,12,-2,-2,-2,-2,20,229
2479,30066389,1,4,-2,2,825,835,-2,12,1,6,1,10,229
2480,30066389,1,5,3,-2,835,1020,1,-2,-2,-2,-2,185,229
2481,30066389,1,6,-2,3,1020,1050,-2,1,17,6,1,30,229
2482,30066389,1,7,4,-2,1050,1330,17,-2,-2,-2,-2,280,229
2483,30066389,1,8,-2,4,1330,1355,-2,17,1,6,1,25,229
2484,30066389,1,9,5,-2,1355,1440,1,-2,-2,-2,-2,85,229
2485,30066389,2,1,1,-2,0,363,1,-2,-2,-2,-2,363,230
2486,30066389,2,2,-2,1,363,373,-2,1,16,1,1,10,230
2487,30066389,2,3,2,-2,373,388,16,-2,-2,-2,-2,15,230
2488,30066389,2,4,-2,2,388,408,-2,16,1,1,1,20,230
2489,30066389,2,5,3,-2,408,685,1,-2,-2,-2,-2,277,230
2490,30066389,2,6,-2,3,685,705,-2,1,18,3,1,20,230
2491,30066389,2,7,4,-2,705,765,18,-2,-2,-2,-2,60,230
2492,30066389,2,8,-2,4,765,785,-2,18,1,3,1,20,230
2493,30066389,2,9,5,-2,785,1440,1,-2,-2,-2,-2,655,230
2494,30066576,1,1,1,-2,0,790,1,-2,-2,-2,-2,790,231
2495,30066576,1,2,-2,1,790,795,-2,1,6,4,1,5,231
2496,30066576,1,3,2,-2,795,800,6,-2,-2,-2,-2,5,231
2497,30066576,1,4,-2,2,800,805,-2,6,1,4,2,5,231
2498,30066576,1,5,3,-2,805,930,1,-2,-2,-2,-2,125,231
2499,30066576,1,6,-2,3,930,935,-2,1,17,4,1,5,231
2500,30066576,1,7,4,-2,935,1110,17,-2,-2,-2,-2,175,231
2501,30066576,1,8,-2,4,1110,1115,-2,17,1,4,1,5,231
2502,30066576,1,9,5,-2,1115,1440,1,-2,-2,-2,-2,325,231
2503,30066945,1,1,1,-2,0,300,4,-2,-2,-2,-2,300,231
2504,30066945,1,2,-2,1,300,375,-2,4,3,6,2,75,231
2505,30066945,1,3,2,-2,375,810,3,-2,-2,-2,-2,435,231
2506,30066945,1,4,-2,2,810,870,-2,3,3,6,2,60,231
2507,30066945,1,5,3,-2,870,885,3,-2,-2,-2,-2,15,231
2508,30066945,1,6,-2,3,885,915,-2,3,1,6,2,30,231
2509,30066945,1,7,4,-2,915,1440,1,-2,-2,-2,-2,525,231
2510,30066945,2,1,1,-2,0,490,1,-2,-2,-2,-2,490,232
2511,30066945,2,2,-2,1,490,495,-2,1,6,4,3,5,232
2512,30066945,2,3,2,-2,495,496,6,-2,-2,-2,-2,1,232
2513,30066945,2,4,-2,2,496,510,-2,6,1,4,1,14,232
2514,30066945,2,5,3,-2,510,895,1,-2,-2,-2,-2,385,232
2515,30066945,2,6,-2,3,895,900,-2,1,6,4,2,5,232
2516,30066945,2,7,4,-2,900,905,6,-2,-2,-2,-2,5,232
2517,30066945,2,8,-2,4,905,915,-2,6,1,4,1,10,232
2518,30066945,2,9,5,-2,915,1440,1,-2,-2,-2,-2,525,232
2519,30067295,1,1,1,-2,0,540,1,-2,-2,-2,-2,540,233
2520,30067295,1,2,-2,1,540,555,-2,1,12,3,2,15,233
2521,30067295,1,3,2,-2,555,560,12,-2,-2,-2,-2,5,233
2522,30067295,1,4,-2,2,560,570,-2,12,11,5,1,10,233
2523,30067295,1,5,3,-2,570,595,11,-2,-2,-2,-2,25,233
2524,30067295,1,6,-2,3,595,600,-2,11,1,5,1,5,233
2525,30067295,1,7,4,-2,600,1050,1,-2,-2,-2,-2,450,233
2526,30067295,1,8,-2,4,1050,1055,-2,1,17,1,1,5,233
2527,30067295,1,9,5,-2,1055,1085,17,-2,-2,-2,-2,30,233
2528,30067295,1,10,-2,5,1085,1090,-2,17,1,1,1,5,233
2529,30067295,1,11,6,-2,1090,1440,1,-2,-2,-2,-2,350,233
2530,30067295,2,1,1,-2,0,300,1,-2,-2,-2,-2,300,234
2531,30067295,2,2,-2,1,300,330,-2,1,1,1,1,30,234
2532,30067295,2,3,2,-2,330,540,1,-2,-2,-2,-2,210,234
2533,30067295,2,4,-2,2,540,555,-2,1,12,3,2,15,234
2534,30067295,2,5,3,-2,555,570,12,-2,-2,-2,-2,15,234
2535,30067295,2,6,-2,3,570,585,-2,12,18,3,1,15,234
2536,30067295,2,7,4,-2,585,615,18,-2,-2,-2,-2,30,234
2537,30067295,2,8,-2,4,615,630,-2,18,11,3,1,15,234
2538,30067295,2,9,5,-2,630,660,11,-2,-2,-2,-2,30,234
2539,30067295,2,10,-2,5,660,670,-2,11,1,3,1,10,234
2540,30067295,2,11,6,-2,670,990,1,-2,-2,-2,-2,320,234
2541,30067295,2,12,-2,6,990,995,-2,1,17,1,1,5,234
2542,30067295,2,13,7,-2,995,1095,17,-2,-2,-2,-2,100,234
2543,30067295,2,14,-2,7,1095,1098,-2,17,1,1,1,3,234
2544,30067295,2,15,8,-2,1098,1110,1,-2,-2,-2,-2,12,234
2545,30067295,2,16,-2,8,1110,1112,-2,1,17,1,1,2,234
2546,30067295,2,17,9,-2,1112,1120,17,-2,-2,-2,-2,8,234
2547,30067295,2,18,-2,9,1120,1122,-2,17,1,1,1,2,234
2548,30067295,2,19,10,-2,1122,1440,1,-2,-2,-2,-2,318,234
2549,30068144,1,1,1,-2,0,685,1,-2,-2,-2,-2,685,235
2550,30068144,1,2,-2,1,685,700,-2,1,11,4,1,15,235
2551,30068144,1,3,2,-2,700,715,11,-2,-2,-2,-2,15,235
2552,30068144,1,4,-2,2,715,733,-2,11,1,4,1,18,235
2553,30068144,1,5,3,-2,733,1085,1,-2,-2,-2,-2,352,235
2554,30068144,1,6,-2,3,1085,1090,-2,1,13,4,2,5,235
2555,30068144,1,7,4,-2,1090,1215,13,-2,-2,-2,-2,125,235
2556,30068144,1,8,-2,4,1215,1220,-2,13,1,4,2,5,235
2557,30068144,1,9,5,-2,1220,1440,1,-2,-2,-2,-2,220,235
2558,30068144,2,1,1,-2,0,1085,1,-2,-2,-2,-2,1085,236
2559,30068144,2,2,-2,1,1085,1090,-2,1,13,4,2,5,236
2560,30068144,2,3,2,-2,1090,1215,13,-2,-2,-2,-2,125,236
2561,30068144,2,4,-2,2,1215,1220,-2,13,1,4,2,5,236
2562,30068144,2,5,3,-2,1220,1440,1,-2,-2,-2,-2,220,236
2563,30068261,1,1,1,-2,0,720,2,-2,-2,-2,-2,720,237
2564,30068261,1,2,-2,1,720,725,-2,2,11,3,1,5,237
2565,30068261,1,3,2,-2,725,750,11,-2,-2,-2,-2,25,237
2566,30068261,1,4,-2,2,750,755,-2,11,2,3,1,5,237
2567,30068261,1,5,3,-2,755,1440,2,-2,-2,-2,-2,685,237
2568,30068261,2,1,1,-2,0,510,1,-2,-2,-2,-2,510,238
2569,30068261,2,2,-2,1,510,515,-2,1,3,6,1,5,238
2570,30068261,2,3,2,-2,515,1020,3,-2,-2,-2,-2,505,238
2571,30068261,2,4,-2,2,1020,1025,-2,3,1,6,1,5,238
2572,30068261,2,5,3,-2,1025,1070,1,-2,-2,-2,-2,45,238
2573,30068261,2,6,-2,3,1070,1071,-2,1,11,1,1,1,238
2574,30068261,2,7,4,-2,1071,1081,11,-2,-2,-2,-2,10,238
2575,30068261,2,8,-2,4,1081,1083,-2,11,1,1,1,2,238
2576,30068261,2,9,5,-2,1083,1440,1,-2,-2,-2,-2,357,238
2577,30069102,1,1,1,-2,0,660,3,-2,-2,-2,-2,660,239
2578,30069102,1,2,-2,1,660,664,-2,3,1,6,1,4,239
2579,30069102,1,3,2,-2,664,687,1,-2,-2,-2,-2,23,239
2580,30069102,1,4,-2,2,687,690,-2,1,3,6,1,3,239
2581,30069102,1,5,3,-2,690,930,3,-2,-2,-2,-2,240,239
2582,30069102,1,6,-2,3,930,935,-2,3,1,6,1,5,239
2583,30069102,1,7,4,-2,935,1080,1,-2,-2,-2,-2,145,239
2584,30069102,1,8,-2,4,1080,1090,-2,1,1,6,1,10,239
2585,30069102,1,9,5,-2,1090,1125,1,-2,-2,-2,-2,35,239
2586,30069102,1,10,-2,5,1125,1140,-2,1,1,6,1,15,239
2587,30069102,1,11,6,-2,1140,1440,1,-2,-2,-2,-2,300,239
2588,30069102,2,1,1,-2,0,374,1,-2,-2,-2,-2,374,240
2589,30069102,2,2,-2,1,374,379,-2,1,17,4,1,5,240
2590,30069102,2,3,2,-2,379,465,17,-2,-2,-2,-2,86,240
2591,30069102,2,4,-2,2,465,470,-2,17,8,4,1,5,240
2592,30069102,2,5,3,-2,470,650,8,-2,-2,-2,-2,180,240
2593,30069102,2,6,-2,3,650,655,-2,8,1,4,1,5,240
2594,30069102,2,7,4,-2,655,745,1,-2,-2,-2,-2,90,240
2595,30069102,2,8,-2,4,745,750,-2,1,8,4,1,5,240
2596,30069102,2,9,5,-2,750,865,8,-2,-2,-2,-2,115,240
2597,30069102,2,10,-2,5,865,870,-2,8,1,4,1,5,240
2598,30069102,2,11,6,-2,870,1015,1,-2,-2,-2,-2,145,240
2599,30069102,2,12,-2,6,1015,1020,-2,1,3,4,1,5,240
2600,30069102,2,13,7,-2,1020,1278,3,-2,-2,-2,-2,258,240
2601,30069102,2,14,-2,7,1278,1280,-2,3,17,4,1,2,240
2602,30069102,2,15,8,-2,1280,1435,17,-2,-2,-2,-2,155,240
2603,30069102,2,16,-2,8,1435,1440,-2,17,1,4,1,5,240
2604,30069102,2,17,9,-2,1440,1440,1,-2,-2,-2,-2,0,240
2605,30069601,1,1,1,-2,0,540,1,-2,-2,-2,-2,540,241
2606,30069601,1,2,-2,1,540,600,-2,1,3,6,4,60,241
2607,30069601,1,3,2,-2,600,975,3,-2,-2,-2,-2,375,241
2608,30069601,1,4,-2,2,975,990,-2,3,11,6,4,15,241
2609,30069601,1,5,3,-2,990,1020,11,-2,-2,-2,-2,30,241
2610,30069601,1,6,-2,3,1020,1035,-2,11,13,6,4,15,241
2611,30069601,1,7,4,-2,1035,1110,13,-2,-2,-2,-2,75,241
2612,30069601,1,8,-2,4,1110,1117,-2,13,15,6,4,7,241
2613,30069601,1,9,5,-2,1117,1185,15,-2,-2,-2,-2,68,241
2614,30069601,1,10,-2,5,1185,1245,-2,15,1,6,4,60,241
2615,30069601,1,11,6,-2,1245,1440,1,-2,-2,-2,-2,195,241
2616,30069601,2,1,1,-2,0,540,1,-2,-2,-2,-2,540,242
2617,30069601,2,2,-2,1,540,600,-2,1,6,6,4,60,242
2618,30069601,2,3,2,-2,600,602,6,-2,-2,-2,-2,2,242
2619,30069601,2,4,-2,2,602,615,-2,6,14,6,3,13,242
2620,30069601,2,5,3,-2,615,720,14,-2,-2,-2,-2,105,242
2621,30069601,2,6,-2,3,720,727,-2,14,13,6,3,7,242
2622,30069601,2,7,4,-2,727,795,13,-2,-2,-2,-2,68,242
2623,30069601,2,8,-2,4,795,810,-2,13,15,6,3,15,242
2624,30069601,2,9,5,-2,810,945,15,-2,-2,-2,-2,135,242
2625,30069601,2,10,-2,5,945,950,-2,15,6,6,3,5,242
2626,30069601,2,11,6,-2,950,975,6,-2,-2,-2,-2,25,242
2627,30069601,2,12,-2,6,975,990,-2,6,11,6,4,15,242
2628,30069601,2,13,7,-2,990,1020,11,-2,-2,-2,-2,30,242
2629,30069601,2,14,-2,7,1020,1035,-2,11,13,6,4,15,242
2630,30069601,2,15,8,-2,1035,1110,13,-2,-2,-2,-2,75,242
2631,30069601,2,16,-2,8,1110,1117,-2,13,15,6,4,7,242
2632,30069601,2,17,9,-2,1117,1185,15,-2,-2,-2,-2,68,242
2633,30069601,2,18,-2,9,1185,1245,-2,15,1,6,4,60,242
2634,30069601,2,19,10,-2,1245,1440,1,-2,-2,-2,-2,195,242
2635,30069823,1,1,1,-2,0,506,1,-2,-2,-2,-2,506,243
2636,30069823,1,2,-2,1,506,525,-2,1,11,3,1,19,243
2637,30069823,1,3,2,-2,525,550,11,-2,-2,-2,-2,25,243
2638,30069823,1,4,-2,2,550,575,-2,11,1,3,1,25,243
2639,30069823,1,5,3,-2,575,651,1,-2,-2,-2,-2,76,243
2640,30069823,1,6,-2,3,651,665,-2,1,11,3,1,14,243
2641,30069823,1,7,4,-2,665,681,11,-2,-2,-2,-2,16,243
2642,30069823,1,8,-2,4,681,700,-2,11,1,3,1,19,243
2643,30069823,1,9,5,-2,700,853,1,-2,-2,-2,-2,153,243
2644,30069823,1,10,-2,5,853,884,-2,1,11,3,2,31,243
2645,30069823,1,11,6,-2,884,902,11,-2,-2,-2,-2,18,243
2646,30069823,1,12,-2,6,902,936,-2,11,1,3,2,34,243
2647,30069823,1,13,7,-2,936,1095,1,-2,-2,-2,-2,159,243
2648,30069823,1,14,-2,7,1095,1106,-2,1,13,3,2,11,243
2649,30069823,1,15,8,-2,1106,1264,13,-2,-2,-2,-2,158,243
2650,30069823,1,16,-2,8,1264,1275,-2,13,1,3,2,11,243
2651,30069823,1,17,9,-2,1275,1440,1,-2,-2,-2,-2,165,243
2652,30069823,2,1,1,-2,0,853,1,-2,-2,-2,-2,853,244
2653,30069823,2,2,-2,1,853,885,-2,1,11,3,2,32,244
2654,30069823,2,3,2,-2,885,902,11,-2,-2,-2,-2,17,244
2655,30069823,2,4,-2,2,902,936,-2,11,1,3,2,34,244
2656,30069823,2,5,3,-2,936,1095,1,-2,-2,-2,-2,159,244
2657,30069823,2,6,-2,3,1095,1106,-2,1,13,3,2,11,244
2658,30069823,2,7,4,-2,1106,1262,13,-2,-2,-2,-2,156,244
2659,30069823,2,8,-2,4,1262,1275,-2,13,1,3,2,13,244
2660,30069823,2,9,5,-2,1275,1440,1,-2,-2,-2,-2,165,244
2661,30070681,1,1,1,-2,0,253,1,-2,-2,-2,-2,253,245
2662,30070681,1,2,-2,1,253,260,-2,1,16,3,1,7,245
2663,30070681,1,3,2,-2,260,290,16,-2,-2,-2,-2,30,245
2664,30070681,1,4,-2,2,290,297,-2,16,1,3,1,7,245
2665,30070681,1,5,3,-2,297,335,1,-2,-2,-2,-2,38,245
2666,30070681,1,6,-2,3,335,336,-2,1,16,1,2,1,245
2667,30070681,1,7,4,-2,336,370,16,-2,-2,-2,-2,34,245
2668,30070681,1,8,-2,4,370,371,-2,16,1,1,2,1,245
2669,30070681,1,9,5,-2,371,610,1,-2,-2,-2,-2,239,245
2670,30070681,1,10,-2,5,610,625,-2,1,11,3,2,15,245
2671,30070681,1,11,6,-2,625,665,11,-2,-2,-2,-2,40,245
2672,30070681,1,12,-2,6,665,670,-2,11,11,3,2,5,245
2673,30070681,1,13,7,-2,670,725,11,-2,-2,-2,-2,55,245
2674,30070681,1,14,-2,7,725,740,-2,11,1,3,2,15,245
2675,30070681,1,15,8,-2,740,880,1,-2,-2,-2,-2,140,245
2676,30070681,1,16,-2,8,880,895,-2,1,11,3,2,15,245
2677,30070681,1,17,9,-2,895,900,11,-2,-2,-2,-2,5,245
2678,30070681,1,18,-2,9,900,905,-2,11,18,3,2,5,245
2679,30070681,1,19,10,-2,905,915,18,-2,-2,-2,-2,10,245
2680,30070681,1,20,-2,10,915,925,-2,18,1,3,2,10,245
2681,30070681,1,21,11,-2,925,1200,1,-2,-2,-2,-2,275,245
2682,30070681,1,22,-2,11,1200,1201,-2,1,16,1,2,1,245
2683,30070681,1,23,12,-2,1201,1440,16,-2,-2,-2,-2,239,245
2684,30070681,2,1,1,-2,0,335,1,-2,-2,-2,-2,335,246
2685,30070681,2,2,-2,1,335,336,-2,1,16,1,2,1,246
2686,30070681,2,3,2,-2,336,370,16,-2,-2,-2,-2,34,246
2687,30070681,2,4,-2,2,370,371,-2,16,1,1,2,1,246
2688,30070681,2,5,3,-2,371,610,1,-2,-2,-2,-2,239,246
2689,30070681,2,6,-2,3,610,625,-2,1,11,3,2,15,246
2690,30070681,2,7,4,-2,625,665,11,-2,-2,-2,-2,40,246
2691,30070681,2,8,-2,4,665,670,-2,11,11,3,2,5,246
2692,30070681,2,9,5,-2,670,725,11,-2,-2,-2,-2,55,246
2693,30070681,2,10,-2,5,725,740,-2,11,1,3,2,15,246
2694,30070681,2,11,6,-2,740,880,1,-2,-2,-2,-2,140,246
2695,30070681,2,12,-2,6,880,895,-2,1,11,3,2,15,246
2696,30070681,2,13,7,-2,895,898,11,-2,-2,-2,-2,3,246
2697,30070681,2,14,-2,7,898,905,-2,11,18,3,2,7,246
2698,30070681,2,15,8,-2,905,915,18,-2,-2,-2,-2,10,246
2699,30070681,2,16,-2,8,915,925,-2,18,1,3,2,10,246
2700,30070681,2,17,9,-2,925,1200,1,-2,-2,-2,-2,275,246
2701,30070681,2,18,-2,9,1200,1201,-2,1,16,1,2,1,246
2702,30070681,2,19,10,-2,1201,1440,16,-2,-2,-2,-2,239,246
2703,30071643,1,1,1,-2,0,330,1,-2,-2,-2,-2,330,247
2704,30071643,1,2,-2,1,330,400,-2,1,3,3,1,70,247
2705,30071643,1,3,2,-2,400,975,3,-2,-2,-2,-2,575,247
2706,30071643,1,4,-2,2,975,1040,-2,3,11,3,1,65,247
2707,30071643,1,5,3,-2,1040,1045,11,-2,-2,-2,-2,5,247
2708,30071643,1,6,-2,3,1045,1055,-2,11,11,3,1,10,247
2709,30071643,1,7,4,-2,1055,1065,11,-2,-2,-2,-2,10,247
2710,30071643,1,8,-2,4,1065,1068,-2,11,1,3,1,3,247
2711,30071643,1,9,5,-2,1068,1440,1,-2,-2,-2,-2,372,247
2712,30072374,1,1,1,-2,0,360,7,-2,-2,-2,-2,360,247
2713,30072374,1,2,-2,1,360,450,-2,7,7,19,2,90,247
2714,30072374,1,3,2,-2,450,630,7,-2,-2,-2,-2,180,247
2715,30072374,1,4,-2,2,630,810,-2,7,7,19,2,180,247
2716,30072374,1,5,3,-2,810,825,7,-2,-2,-2,-2,15,247
2717,30072374,1,6,-2,3,825,840,-2,7,1,3,3,15,247
2718,30072374,1,7,4,-2,840,1440,1,-2,-2,-2,-2,600,247
2719,30072374,2,1,1,-2,0,360,7,-2,-2,-2,-2,360,248
2720,30072374,2,2,-2,1,360,450,-2,7,7,19,2,90,248
2721,30072374,2,3,2,-2,450,630,7,-2,-2,-2,-2,180,248
2722,30072374,2,4,-2,2,630,810,-2,7,7,19,2,180,248
2723,30072374,2,5,3,-2,810,825,7,-2,-2,-2,-2,15,248
2724,30072374,2,6,-2,3,825,840,-2,7,1,3,3,15,248
2725,30072374,2,7,4,-2,840,1440,1,-2,-2,-2,-2,600,248
2726,30072650,1,1,1,-2,0,540,1,-2,-2,-2,-2,540,249
2727,30072650,1,2,-2,1,540,545,-2,1,16,3,1,5,249
2728,30072650,1,3,2,-2,545,615,16,-2,-2,-2,-2,70,249
2729,30072650,1,4,-2,2,615,630,-2,16,1,3,1,15,249
2730,30072650,1,5,3,-2,630,765,1,-2,-2,-2,-2,135,249
2731,30072650,1,6,-2,3,765,780,-2,1,11,3,1,15,249
2732,30072650,1,7,4,-2,780,810,11,-2,-2,-2,-2,30,249
2733,30072650,1,8,-2,4,810,825,-2,11,1,3,1,15,249
2734,30072650,1,9,5,-2,825,1440,1,-2,-2,-2,-2,615,249
2735,30072650,2,1,1,-2,0,525,1,-2,-2,-2,-2,525,250
2736,30072650,2,2,-2,1,525,540,-2,1,17,3,1,15,250
2737,30072650,2,3,2,-2,540,660,17,-2,-2,-2,-2,120,250
2738,30072650,2,4,-2,2,660,675,-2,17,1,3,1,15,250
2739,30072650,2,5,3,-2,675,1440,1,-2,-2,-2,-2,765,250
2740,30072654,1,1,1,-2,0,1025,1,-2,-2,-2,-2,1025,251
2741,30072654,1,2,-2,1,1025,1030,-2,1,11,3,1,5,251
2742,30072654,1,3,2,-2,1030,1055,11,-2,-2,-2,-2,25,251
2743,30072654,1,4,-2,2,1055,1060,-2,11,17,3,1,5,251
2744,30072654,1,5,3,-2,1060,1245,17,-2,-2,-2,-2,185,251
2745,30072654,1,6,-2,3,1245,1248,-2,17,1,3,1,3,251
2746,30072654,1,7,4,-2,1248,1440,1,-2,-2,-2,-2,192,251
2747,30072912,1,1,1,-2,0,630,1,-2,-2,-2,-2,630,251
2748,30072912,1,2,-2,1,630,930,-2,1,15,5,4,300,251
2749,30072912,1,3,2,-2,930,1020,15,-2,-2,-2,-2,90,251
2750,30072912,1,4,-2,2,1020,1021,-2,15,13,1,6,1,251
2751,30072912,1,5,3,-2,1021,1080,13,-2,-2,-2,-2,59,251
2752,30072912,1,6,-2,3,1080,1085,-2,13,1,1,5,5,251
2753,30072912,1,7,4,-2,1085,1440,1,-2,-2,-2,-2,355,251
2754,30072912,2,1,1,-2,0,630,1,-2,-2,-2,-2,630,252
2755,30072912,2,2,-2,1,630,930,-2,1,1,5,4,300,252
2756,30072912,2,3,2,-2,930,1020,1,-2,-2,-2,-2,90,252
2757,30072912,2,4,-2,2,1020,1021,-2,1,13,1,4,1,252
2758,30072912,2,5,3,-2,1021,1080,13,-2,-2,-2,-2,59,252
2759,30072912,2,6,-2,3,1080,1085,-2,13,1,1,4,5,252
2760,30072912,2,7,4,-2,1085,1440,1,-2,-2,-2,-2,355,252
2761,30073693,3,1,1,-2,0,465,1,-2,-2,-2,-2,465,253
2762,30073693,3,2,-2,1,465,475,-2,1,3,6,1,10,253
2763,30073693,3,3,2,-2,475,510,3,-2,-2,-2,-2,35,253
2764,30073693,3,4,-2,2,510,520,-2,3,1,6,1,10,253
2765,30073693,3,5,3,-2,520,540,1,-2,-2,-2,-2,20,253
2766,30073693,3,6,-2,3,540,555,-2,1,18,6,2,15,253
2767,30073693,3,7,4,-2,555,575,18,-2,-2,-2,-2,20,253
2768,30073693,3,8,-2,4,575,590,-2,18,1,6,2,15,253
2769,30073693,3,9,5,-2,590,1440,1,-2,-2,-2,-2,850,253
2770,30073996,1,1,1,-2,0,480,1,-2,-2,-2,-2,480,254
2771,30073996,1,2,-2,1,480,485,-2,1,13,5,1,5,254
2772,30073996,1,3,2,-2,485,540,13,-2,-2,-2,-2,55,254
2773,30073996,1,4,-2,2,540,545,-2,13,1,5,1,5,254
2774,30073996,1,5,3,-2,545,720,1,-2,-2,-2,-2,175,254
2775,30073996,1,6,-2,3,720,730,-2,1,11,5,1,10,254
2776,30073996,1,7,4,-2,730,750,11,-2,-2,-2,-2,20,254
2777,30073996,1,8,-2,4,750,760,-2,11,1,5,1,10,254
2778,30073996,1,9,5,-2,760,1440,1,-2,-2,-2,-2,680,254
2779,30074557,1,1,1,-2,0,395,1,-2,-2,-2,-2,395,254
2780,30074557,1,2,-2,1,395,440,-2,1,4,6,1,45,254
2781,30074557,1,3,2,-2,440,660,4,-2,-2,-2,-2,220,254
2782,30074557,1,4,-2,2,660,670,-2,4,14,6,1,10,254
2783,30074557,1,5,3,-2,670,685,14,-2,-2,-2,-2,15,254
2784,30074557,1,6,-2,3,685,696,-2,14,13,6,1,11,254
2785,30074557,1,7,4,-2,696,702,13,-2,-2,-2,-2,6,254
2786,30074557,1,8,-2,4,702,710,-2,13,3,6,1,8,254
2787,30074557,1,9,5,-2,710,870,3,-2,-2,-2,-2,160,254
2788,30074557,1,10,-2,5,870,878,-2,3,11,6,1,8,254
2789,30074557,1,11,6,-2,878,900,11,-2,-2,-2,-2,22,254
2790,30074557,1,12,-2,6,900,909,-2,11,3,6,1,9,254
2791,30074557,1,13,7,-2,909,975,3,-2,-2,-2,-2,66,254
2792,30074557,1,14,-2,7,975,992,-2,3,1,6,1,17,254
2793,30074557,1,15,8,-2,992,1440,1,-2,-2,-2,-2,448,254
2794,30074557,2,1,1,-2,0,510,1,-2,-2,-2,-2,510,255
2795,30074557,2,2,-2,1,510,535,-2,1,8,13,1,25,255
2796,30074557,2,3,2,-2,535,650,8,-2,-2,-2,-2,115,255
2797,30074557,2,4,-2,2,650,668,-2,8,3,1,1,18,255
2798,30074557,2,5,3,-2,668,933,3,-2,-2,-2,-2,265,255
2799,30074557,2,6,-2,3,933,970,-2,3,1,13,1,37,255
2800,30074557,2,7,4,-2,970,1440,1,-2,-2,-2,-2,470,255
2801,30074557,3,1,1,-2,0,540,1,-2,-2,-2,-2,540,256
2802,30074557,3,2,-2,1,540,555,-2,1,8,1,1,15,256
2803,30074557,3,3,2,-2,555,646,8,-2,-2,-2,-2,91,256
2804,30074557,3,4,-2,2,646,650,-2,8,13,1,1,4,256
