,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur,new_id,student,worker,new_id_2
761,1,1,-2,0,840,1,-2,-2,-2,-2,840,69,False,False,69
762,2,-2,1,840,846,-2,1,11,3,1,6,69,False,False,69
763,3,2,-2,846,860,11,-2,-2,-2,-2,14,69,False,False,69
764,4,-2,2,860,868,-2,11,17,3,1,8,69,False,False,69
765,5,3,-2,868,899,17,-2,-2,-2,-2,31,69,False,False,69
766,6,-2,3,899,909,-2,17,12,3,1,10,69,False,False,69
767,7,4,-2,909,915,12,-2,-2,-2,-2,6,69,False,False,69
768,8,-2,4,915,928,-2,12,11,3,1,13,69,False,False,69
769,9,5,-2,928,944,11,-2,-2,-2,-2,16,69,False,False,69
770,10,-2,5,944,952,-2,11,1,3,1,8,69,False,False,69
771,11,6,-2,952,1440,1,-2,-2,-2,-2,488,69,False,False,69
772,1,1,-2,0,825,1,-2,-2,-2,-2,825,69,False,False,69
773,2,-2,1,825,835,-2,1,13,4,1,10,69,False,False,69
774,3,2,-2,835,850,13,-2,-2,-2,-2,15,69,False,False,69
775,4,-2,2,850,860,-2,13,6,4,1,10,69,False,False,69
776,5,3,-2,860,900,6,-2,-2,-2,-2,40,69,False,False,69
777,6,-2,3,900,910,-2,6,1,4,2,10,69,False,False,69
778,7,4,-2,910,1440,1,-2,-2,-2,-2,530,69,False,False,69
802,1,1,-2,0,600,1,-2,-2,-2,-2,600,73,False,False,73
803,2,-2,1,600,615,-2,1,11,3,1,15,73,False,False,73
804,3,2,-2,615,690,11,-2,-2,-2,-2,75,73,False,False,73
805,4,-2,2,690,700,-2,11,11,3,1,10,73,False,False,73
806,5,3,-2,700,750,11,-2,-2,-2,-2,50,73,False,False,73
807,6,-2,3,750,765,-2,11,1,3,1,15,73,False,False,73
808,7,4,-2,765,1020,1,-2,-2,-2,-2,255,73,False,False,73
809,8,-2,4,1020,1021,-2,1,16,1,1,1,73,False,False,73
810,9,5,-2,1021,1065,16,-2,-2,-2,-2,44,73,False,False,73
811,10,-2,5,1065,1066,-2,16,16,1,1,1,73,False,False,73
812,11,6,-2,1066,1440,16,-2,-2,-2,-2,374,73,False,False,73
813,1,1,-2,0,465,1,-2,-2,-2,-2,465,74,False,False,74
814,2,-2,1,465,475,-2,1,16,3,1,10,74,False,False,74
815,3,2,-2,475,520,16,-2,-2,-2,-2,45,74,False,False,74
816,4,-2,2,520,530,-2,16,1,3,1,10,74,False,False,74
817,5,3,-2,530,790,1,-2,-2,-2,-2,260,74,False,False,74
818,6,-2,3,790,795,-2,1,15,3,1,5,74,False,False,74
819,7,4,-2,795,945,15,-2,-2,-2,-2,150,74,False,False,74
820,8,-2,4,945,950,-2,15,1,3,1,5,74,False,False,74
821,9,5,-2,950,1440,1,-2,-2,-2,-2,490,74,False,False,74
822,1,1,-2,0,675,1,-2,-2,-2,-2,675,74,False,False,74
823,2,-2,1,675,680,-2,1,17,1,1,5,74,False,False,74
824,3,2,-2,680,750,17,-2,-2,-2,-2,70,74,False,False,74
825,4,-2,2,750,760,-2,17,1,1,1,10,74,False,False,74
826,5,3,-2,760,780,1,-2,-2,-2,-2,20,74,False,False,74
827,6,-2,3,780,795,-2,1,11,4,1,15,74,False,False,74
828,7,4,-2,795,840,11,-2,-2,-2,-2,45,74,False,False,74
829,8,-2,4,840,855,-2,11,1,4,1,15,74,False,False,74
830,9,5,-2,855,1440,1,-2,-2,-2,-2,585,74,False,False,74
831,1,1,-2,0,450,1,-2,-2,-2,-2,450,75,False,False,75
832,2,-2,1,450,570,-2,1,1,1,1,120,75,False,False,75
833,3,2,-2,570,660,1,-2,-2,-2,-2,90,75,False,False,75
834,4,-2,2,660,680,-2,1,13,6,1,20,75,False,False,75
835,5,3,-2,680,780,13,-2,-2,-2,-2,100,75,False,False,75
836,6,-2,3,780,795,-2,13,11,6,1,15,75,False,False,75
837,7,4,-2,795,915,11,-2,-2,-2,-2,120,75,False,False,75
838,8,-2,4,915,945,-2,11,1,6,1,30,75,False,False,75
839,9,5,-2,945,1440,1,-2,-2,-2,-2,495,75,False,False,75
851,1,1,-2,0,390,1,-2,-2,-2,-2,390,78,False,False,78
852,2,-2,1,390,480,-2,1,1,1,1,90,78,False,False,78
853,3,2,-2,480,1440,1,-2,-2,-2,-2,960,78,False,False,78
854,1,1,-2,0,1080,1,-2,-2,-2,-2,1080,78,False,False,78
855,2,-2,1,1080,1125,-2,1,1,1,1,45,78,False,False,78
856,3,2,-2,1125,1440,1,-2,-2,-2,-2,315,78,False,False,78
857,1,1,-2,0,540,1,-2,-2,-2,-2,540,78,False,False,78
858,2,-2,1,540,585,-2,1,11,5,2,45,78,False,False,78
859,3,2,-2,585,615,11,-2,-2,-2,-2,30,78,False,False,78
860,4,-2,2,615,620,-2,11,11,5,2,5,78,False,False,78
861,5,3,-2,620,675,11,-2,-2,-2,-2,55,78,False,False,78
862,6,-2,3,675,690,-2,11,11,5,2,15,78,False,False,78
863,7,4,-2,690,705,11,-2,-2,-2,-2,15,78,False,False,78
864,8,-2,4,705,720,-2,11,13,5,2,15,78,False,False,78
865,9,5,-2,720,780,13,-2,-2,-2,-2,60,78,False,False,78
866,10,-2,5,780,825,-2,13,1,5,2,45,78,False,False,78
867,11,6,-2,825,1440,1,-2,-2,-2,-2,615,78,False,False,78
868,1,1,-2,0,540,1,-2,-2,-2,-2,540,79,False,False,79
869,2,-2,1,540,585,-2,1,11,5,2,45,79,False,False,79
870,3,2,-2,585,615,11,-2,-2,-2,-2,30,79,False,False,79
871,4,-2,2,615,620,-2,11,11,5,2,5,79,False,False,79
872,5,3,-2,620,675,11,-2,-2,-2,-2,55,79,False,False,79
873,6,-2,3,675,690,-2,11,11,5,2,15,79,False,False,79
874,7,4,-2,690,710,11,-2,-2,-2,-2,20,79,False,False,79
875,8,-2,4,710,720,-2,11,13,5,2,10,79,False,False,79
876,9,5,-2,720,780,13,-2,-2,-2,-2,60,79,False,False,79
877,10,-2,5,780,825,-2,13,1,5,2,45,79,False,False,79
878,11,6,-2,825,1440,1,-2,-2,-2,-2,615,79,False,False,79
879,1,1,-2,0,730,1,-2,-2,-2,-2,730,80,False,False,80
880,2,-2,1,730,740,-2,1,1,4,1,10,80,False,False,80
881,3,2,-2,740,760,1,-2,-2,-2,-2,20,80,False,False,80
882,4,-2,2,760,765,-2,1,11,4,1,5,80,False,False,80
883,5,3,-2,765,780,11,-2,-2,-2,-2,15,80,False,False,80
884,6,-2,3,780,809,-2,11,1,4,1,29,80,False,False,80
885,7,4,-2,809,1440,1,-2,-2,-2,-2,631,80,False,False,80
886,1,1,-2,0,360,1,-2,-2,-2,-2,360,81,False,False,81
887,2,-2,1,360,361,-2,1,1,1,1,1,81,False,False,81
888,3,2,-2,361,420,1,-2,-2,-2,-2,59,81,False,False,81
889,4,-2,2,420,460,-2,1,1,1,1,40,81,False,False,81
890,5,3,-2,460,1440,1,-2,-2,-2,-2,980,81,False,False,81
925,1,1,-2,0,600,1,-2,-2,-2,-2,600,83,False,False,83
926,2,-2,1,600,615,-2,1,11,3,3,15,83,False,False,83
927,3,2,-2,615,620,11,-2,-2,-2,-2,5,83,False,False,83
928,4,-2,2,620,630,-2,11,11,3,3,10,83,False,False,83
929,5,3,-2,630,665,11,-2,-2,-2,-2,35,83,False,False,83
930,6,-2,3,665,680,-2,11,1,3,3,15,83,False,False,83
931,7,4,-2,680,1440,1,-2,-2,-2,-2,760,83,False,False,83
1021,1,1,-2,0,380,18,-2,-2,-2,-2,380,90,False,False,90
1022,2,-2,1,380,385,-2,18,6,6,2,5,90,False,False,90
1023,3,2,-2,385,400,6,-2,-2,-2,-2,15,90,False,False,90
1024,4,-2,2,400,403,-2,6,1,6,1,3,90,False,False,90
1025,5,3,-2,403,1440,1,-2,-2,-2,-2,1037,90,False,False,90
1038,1,1,-2,0,1080,1,-2,-2,-2,-2,1080,93,False,False,93
1039,2,-2,1,1080,1085,-2,1,11,4,2,5,93,False,False,93
1040,3,2,-2,1085,1105,11,-2,-2,-2,-2,20,93,False,False,93
1041,4,-2,2,1105,1110,-2,11,1,4,2,5,93,False,False,93
1042,5,3,-2,1110,1440,1,-2,-2,-2,-2,330,93,False,False,93
1043,1,1,-2,0,870,1,-2,-2,-2,-2,870,94,False,False,94
1044,2,-2,1,870,875,-2,1,11,4,1,5,94,False,False,94
1045,3,2,-2,875,965,11,-2,-2,-2,-2,90,94,False,False,94
1046,4,-2,2,965,968,-2,11,11,4,1,3,94,False,False,94
1047,5,3,-2,968,1015,11,-2,-2,-2,-2,47,94,False,False,94
1048,6,-2,3,1015,1020,-2,11,1,4,1,5,94,False,False,94
1049,7,4,-2,1020,1440,1,-2,-2,-2,-2,420,94,False,False,94
1243,1,1,-2,0,610,1,-2,-2,-2,-2,610,108,False,False,108
1244,2,-2,1,610,615,-2,1,11,4,2,5,108,False,False,108
1245,3,2,-2,615,640,11,-2,-2,-2,-2,25,108,False,False,108
1246,4,-2,2,640,650,-2,11,1,4,2,10,108,False,False,108
1247,5,3,-2,650,725,1,-2,-2,-2,-2,75,108,False,False,108
1248,6,-2,3,725,735,-2,1,15,4,2,10,108,False,False,108
1249,7,4,-2,735,810,15,-2,-2,-2,-2,75,108,False,False,108
1250,8,-2,4,810,821,-2,15,1,4,2,11,108,False,False,108
1251,9,5,-2,821,1440,1,-2,-2,-2,-2,619,108,False,False,108
1276,1,1,-2,0,855,1,-2,-2,-2,-2,855,111,False,False,111
1277,2,-2,1,855,865,-2,1,11,3,1,10,111,False,False,111
1278,3,2,-2,865,885,11,-2,-2,-2,-2,20,111,False,False,111
1279,4,-2,2,885,895,-2,11,1,3,1,10,111,False,False,111
1280,5,3,-2,895,1440,1,-2,-2,-2,-2,545,111,False,False,111
1281,1,1,-2,0,570,1,-2,-2,-2,-2,570,112,False,False,112
1282,2,-2,1,570,580,-2,1,11,3,1,10,112,False,False,112
1283,3,2,-2,580,630,11,-2,-2,-2,-2,50,112,False,False,112
1284,4,-2,2,630,640,-2,11,1,3,1,10,112,False,False,112
1285,5,3,-2,640,1440,1,-2,-2,-2,-2,800,112,False,False,112
1299,1,1,-2,0,1140,1,-2,-2,-2,-2,1140,114,False,False,114
1300,2,-2,1,1140,1142,-2,1,13,3,5,2,114,False,False,114
1301,3,2,-2,1142,1205,13,-2,-2,-2,-2,63,114,False,False,114
1302,4,-2,2,1205,1207,-2,13,1,3,5,2,114,False,False,114
1303,5,3,-2,1207,1440,1,-2,-2,-2,-2,233,114,False,False,114
1304,1,1,-2,0,440,1,-2,-2,-2,-2,440,115,False,False,115
1305,2,-2,1,440,460,-2,1,16,6,1,20,115,False,False,115
1306,3,2,-2,460,600,16,-2,-2,-2,-2,140,115,False,False,115
1307,4,-2,2,600,602,-2,16,15,6,1,2,115,False,False,115
1308,5,3,-2,602,720,15,-2,-2,-2,-2,118,115,False,False,115
1309,6,-2,3,720,740,-2,15,1,6,2,20,115,False,False,115
1310,7,4,-2,740,795,1,-2,-2,-2,-2,55,115,False,False,115
1311,8,-2,4,795,835,-2,1,14,6,2,40,115,False,False,115
1312,9,5,-2,835,880,14,-2,-2,-2,-2,45,115,False,False,115
1313,10,-2,5,880,915,-2,14,1,6,2,35,115,False,False,115
1314,11,6,-2,915,1138,1,-2,-2,-2,-2,223,115,False,False,115
1315,12,-2,6,1138,1140,-2,1,13,3,5,2,115,False,False,115
1316,13,7,-2,1140,1215,13,-2,-2,-2,-2,75,115,False,False,115
1317,14,-2,7,1215,1217,-2,13,1,3,5,2,115,False,False,115
1318,15,8,-2,1217,1440,1,-2,-2,-2,-2,223,115,False,False,115
1332,1,1,-2,0,580,1,-2,-2,-2,-2,580,117,False,False,117
1333,2,-2,1,580,600,-2,1,16,3,2,20,117,False,False,117
1334,3,2,-2,600,720,16,-2,-2,-2,-2,120,117,False,False,117
1335,4,-2,2,720,740,-2,16,1,6,2,20,117,False,False,117
1336,5,3,-2,740,1138,1,-2,-2,-2,-2,398,117,False,False,117
1337,6,-2,3,1138,1140,-2,1,13,3,5,2,117,False,False,117
1338,7,4,-2,1140,1215,13,-2,-2,-2,-2,75,117,False,False,117
1339,8,-2,4,1215,1217,-2,13,1,3,5,2,117,False,False,117
1340,9,5,-2,1217,1221,1,-2,-2,-2,-2,4,117,False,False,117
1341,10,-2,5,1221,1230,-2,1,15,3,2,9,117,False,False,117
1342,11,6,-2,1230,1365,15,-2,-2,-2,-2,135,117,False,False,117
1343,12,-2,6,1365,1375,-2,15,1,3,2,10,117,False,False,117
1344,13,7,-2,1375,1440,1,-2,-2,-2,-2,65,117,False,False,117
1345,1,1,-2,0,795,1,-2,-2,-2,-2,795,118,False,False,118
1346,2,-2,1,795,835,-2,1,14,6,2,40,118,False,False,118
1347,3,2,-2,835,880,14,-2,-2,-2,-2,45,118,False,False,118
1348,4,-2,2,880,915,-2,14,1,6,2,35,118,False,False,118
1349,5,3,-2,915,1138,1,-2,-2,-2,-2,223,118,False,False,118
1350,6,-2,3,1138,1140,-2,1,13,3,5,2,118,False,False,118
1351,7,4,-2,1140,1215,13,-2,-2,-2,-2,75,118,False,False,118
1352,8,-2,4,1215,1217,-2,13,1,3,5,2,118,False,False,118
1353,9,5,-2,1217,1440,1,-2,-2,-2,-2,223,118,False,False,118
1354,1,1,-2,0,360,1,-2,-2,-2,-2,360,119,False,False,119
1355,2,-2,1,360,375,-2,1,13,3,2,15,119,False,False,119
1356,3,2,-2,375,405,13,-2,-2,-2,-2,30,119,False,False,119
1357,4,-2,2,405,410,-2,13,11,3,2,5,119,False,False,119
1358,5,3,-2,410,435,11,-2,-2,-2,-2,25,119,False,False,119
1359,6,-2,3,435,690,-2,11,15,3,2,255,119,False,False,119
1360,7,4,-2,690,705,15,-2,-2,-2,-2,15,119,False,False,119
1361,8,-2,4,705,720,-2,15,13,1,2,15,119,False,False,119
1362,9,5,-2,720,780,13,-2,-2,-2,-2,60,119,False,False,119
1363,10,-2,5,780,795,-2,13,7,1,2,15,119,False,False,119
1364,11,6,-2,795,810,7,-2,-2,-2,-2,15,119,False,False,119
1365,12,-2,6,810,900,-2,7,15,3,2,90,119,False,False,119
1366,13,7,-2,900,901,15,-2,-2,-2,-2,1,119,False,False,119
1367,14,-2,7,901,960,-2,15,1,3,2,59,119,False,False,119
1368,15,8,-2,960,1065,1,-2,-2,-2,-2,105,119,False,False,119
1369,16,-2,8,1065,1080,-2,1,13,17,2,15,119,False,False,119
1370,17,9,-2,1080,1165,13,-2,-2,-2,-2,85,119,False,False,119
1371,18,-2,9,1165,1190,-2,13,1,17,2,25,119,False,False,119
1372,19,10,-2,1190,1440,1,-2,-2,-2,-2,250,119,False,False,119
1373,1,1,-2,0,360,1,-2,-2,-2,-2,360,120,False,False,120
1374,2,-2,1,360,375,-2,1,13,3,2,15,120,False,False,120
1375,3,2,-2,375,405,13,-2,-2,-2,-2,30,120,False,False,120
1376,4,-2,2,405,410,-2,13,11,3,2,5,120,False,False,120
1377,5,3,-2,410,435,11,-2,-2,-2,-2,25,120,False,False,120
1378,6,-2,3,435,690,-2,11,7,3,2,255,120,False,False,120
1379,7,4,-2,690,705,7,-2,-2,-2,-2,15,120,False,False,120
1380,8,-2,4,705,720,-2,7,13,1,2,15,120,False,False,120
1381,9,5,-2,720,780,13,-2,-2,-2,-2,60,120,False,False,120
1382,10,-2,5,780,795,-2,13,7,1,2,15,120,False,False,120
1383,11,6,-2,795,810,7,-2,-2,-2,-2,15,120,False,False,120
1384,12,-2,6,810,900,-2,7,15,3,2,90,120,False,False,120
1385,13,7,-2,900,901,15,-2,-2,-2,-2,1,120,False,False,120
1386,14,-2,7,901,960,-2,15,1,3,2,59,120,False,False,120
1387,15,8,-2,960,1065,1,-2,-2,-2,-2,105,120,False,False,120
1388,16,-2,8,1065,1080,-2,1,13,17,2,15,120,False,False,120
1389,17,9,-2,1080,1165,13,-2,-2,-2,-2,85,120,False,False,120
1390,18,-2,9,1165,1190,-2,13,1,17,2,25,120,False,False,120
1391,19,10,-2,1190,1440,1,-2,-2,-2,-2,250,120,False,False,120
1392,1,1,-2,0,580,1,-2,-2,-2,-2,580,121,False,False,121
1393,2,-2,1,580,595,-2,1,19,5,5,15,121,False,False,121
1394,3,2,-2,595,705,19,-2,-2,-2,-2,110,121,False,False,121
1395,4,-2,2,705,720,-2,19,11,5,5,15,121,False,False,121
1396,5,3,-2,720,770,11,-2,-2,-2,-2,50,121,False,False,121
1397,6,-2,3,770,780,-2,11,18,5,5,10,121,False,False,121
1398,7,4,-2,780,790,18,-2,-2,-2,-2,10,121,False,False,121
1399,8,-2,4,790,800,-2,18,11,5,5,10,121,False,False,121
1400,9,5,-2,800,810,11,-2,-2,-2,-2,10,121,False,False,121
1401,10,-2,5,810,825,-2,11,1,5,5,15,121,False,False,121
1402,11,6,-2,825,1440,1,-2,-2,-2,-2,615,121,False,False,121
1403,1,1,-2,0,580,1,-2,-2,-2,-2,580,122,False,False,122
1404,2,-2,1,580,595,-2,1,19,5,5,15,122,False,False,122
1405,3,2,-2,595,705,19,-2,-2,-2,-2,110,122,False,False,122
1406,4,-2,2,705,720,-2,19,11,5,5,15,122,False,False,122
1407,5,3,-2,720,770,11,-2,-2,-2,-2,50,122,False,False,122
1408,6,-2,3,770,780,-2,11,18,5,5,10,122,False,False,122
1409,7,4,-2,780,790,18,-2,-2,-2,-2,10,122,False,False,122
1410,8,-2,4,790,800,-2,18,11,5,5,10,122,False,False,122
1411,9,5,-2,800,810,11,-2,-2,-2,-2,10,122,False,False,122
1412,10,-2,5,810,825,-2,11,1,5,5,15,122,False,False,122
1413,11,6,-2,825,1440,1,-2,-2,-2,-2,615,122,False,False,122
1419,1,1,-2,0,580,1,-2,-2,-2,-2,580,124,False,False,124
1420,2,-2,1,580,595,-2,1,19,5,5,15,124,False,False,124
1421,3,2,-2,595,705,19,-2,-2,-2,-2,110,124,False,False,124
1422,4,-2,2,705,720,-2,19,11,5,5,15,124,False,False,124
1423,5,3,-2,720,770,11,-2,-2,-2,-2,50,124,False,False,124
1424,6,-2,3,770,780,-2,11,18,5,5,10,124,False,False,124
1425,7,4,-2,780,790,18,-2,-2,-2,-2,10,124,False,False,124
1426,8,-2,4,790,800,-2,18,11,5,5,10,124,False,False,124
1427,9,5,-2,800,810,11,-2,-2,-2,-2,10,124,False,False,124
1428,10,-2,5,810,825,-2,11,1,5,5,15,124,False,False,124
1429,11,6,-2,825,1440,1,-2,-2,-2,-2,615,124,False,False,124
1430,1,1,-2,0,580,1,-2,-2,-2,-2,580,125,False,False,125
1431,2,-2,1,580,595,-2,1,19,5,5,15,125,False,False,125
1432,3,2,-2,595,705,19,-2,-2,-2,-2,110,125,False,False,125
1433,4,-2,2,705,720,-2,19,11,5,5,15,125,False,False,125
1434,5,3,-2,720,770,11,-2,-2,-2,-2,50,125,False,False,125
1435,6,-2,3,770,780,-2,11,11,5,5,10,125,False,False,125
1436,7,4,-2,780,790,11,-2,-2,-2,-2,10,125,False,False,125
1437,8,-2,4,790,800,-2,11,11,5,5,10,125,False,False,125
1438,9,5,-2,800,810,11,-2,-2,-2,-2,10,125,False,False,125
1439,10,-2,5,810,825,-2,11,1,5,5,15,125,False,False,125
1440,11,6,-2,825,1440,1,-2,-2,-2,-2,615,125,False,False,125
1441,1,1,-2,0,580,1,-2,-2,-2,-2,580,126,False,False,126
1442,2,-2,1,580,595,-2,1,19,5,5,15,126,False,False,126
1443,3,2,-2,595,705,19,-2,-2,-2,-2,110,126,False,False,126
1444,4,-2,2,705,720,-2,19,11,5,5,15,126,False,False,126
1445,5,3,-2,720,770,11,-2,-2,-2,-2,50,126,False,False,126
1446,6,-2,3,770,780,-2,11,11,5,5,10,126,False,False,126
1447,7,4,-2,780,790,11,-2,-2,-2,-2,10,126,False,False,126
1448,8,-2,4,790,800,-2,11,11,5,5,10,126,False,False,126
1449,9,5,-2,800,810,11,-2,-2,-2,-2,10,126,False,False,126
1450,10,-2,5,810,825,-2,11,1,5,5,15,126,False,False,126
1451,11,6,-2,825,1440,1,-2,-2,-2,-2,615,126,False,False,126
1452,1,1,-2,0,465,1,-2,-2,-2,-2,465,127,False,False,127
1453,2,-2,1,465,475,-2,1,13,3,3,10,127,False,False,127
1454,3,2,-2,475,485,13,-2,-2,-2,-2,10,127,False,False,127
1455,4,-2,2,485,495,-2,13,1,3,2,10,127,False,False,127
1456,5,3,-2,495,1440,1,-2,-2,-2,-2,945,127,False,False,127
1457,1,1,-2,0,465,1,-2,-2,-2,-2,465,128,False,False,128
1458,2,-2,1,465,475,-2,1,11,3,3,10,128,False,False,128
1459,3,2,-2,475,480,11,-2,-2,-2,-2,5,128,False,False,128
1460,4,-2,2,480,495,-2,11,1,3,2,15,128,False,False,128
1461,5,3,-2,495,1440,1,-2,-2,-2,-2,945,128,False,False,128
1462,1,1,-2,0,446,1,-2,-2,-2,-2,446,129,False,False,129
1463,2,-2,1,446,456,-2,1,6,3,1,10,129,False,False,129
1464,3,2,-2,456,459,6,-2,-2,-2,-2,3,129,False,False,129
1465,4,-2,2,459,476,-2,6,17,3,2,17,129,False,False,129
1466,5,3,-2,476,570,17,-2,-2,-2,-2,94,129,False,False,129
1467,6,-2,3,570,590,-2,17,6,3,2,20,129,False,False,129
1468,7,4,-2,590,592,6,-2,-2,-2,-2,2,129,False,False,129
1469,8,-2,4,592,605,-2,6,1,3,1,13,129,False,False,129
1470,9,5,-2,605,717,1,-2,-2,-2,-2,112,129,False,False,129
1471,10,-2,5,717,721,-2,1,11,5,2,4,129,False,False,129
1472,11,6,-2,721,805,11,-2,-2,-2,-2,84,129,False,False,129
1473,12,-2,6,805,815,-2,11,1,5,2,10,129,False,False,129
1474,13,7,-2,815,1440,1,-2,-2,-2,-2,625,129,False,False,129
1475,1,1,-2,0,717,1,-2,-2,-2,-2,717,130,False,False,130
1476,2,-2,1,717,721,-2,1,11,5,2,4,130,False,False,130
1477,3,2,-2,721,805,11,-2,-2,-2,-2,84,130,False,False,130
1478,4,-2,2,805,815,-2,11,1,5,2,10,130,False,False,130
1479,5,3,-2,815,1440,1,-2,-2,-2,-2,625,130,False,False,130
1480,1,1,-2,0,480,1,-2,-2,-2,-2,480,131,False,False,131
1481,2,-2,1,480,525,-2,1,15,5,2,45,131,False,False,131
1482,3,2,-2,525,750,15,-2,-2,-2,-2,225,131,False,False,131
1483,4,-2,2,750,785,-2,15,1,5,2,35,131,False,False,131
1484,5,3,-2,785,1440,1,-2,-2,-2,-2,655,131,False,False,131
1570,1,1,-2,0,801,1,-2,-2,-2,-2,801,139,False,False,139
1571,2,-2,1,801,813,-2,1,18,3,2,12,139,False,False,139
1572,3,2,-2,813,815,18,-2,-2,-2,-2,2,139,False,False,139
1573,4,-2,2,815,818,-2,18,14,3,2,3,139,False,False,139
1574,5,3,-2,818,819,14,-2,-2,-2,-2,1,139,False,False,139
1575,6,-2,3,819,836,-2,14,15,3,2,17,139,False,False,139
1576,7,4,-2,836,1003,15,-2,-2,-2,-2,167,139,False,False,139
1577,8,-2,4,1003,1007,-2,15,11,3,2,4,139,False,False,139
1578,9,5,-2,1007,1066,11,-2,-2,-2,-2,59,139,False,False,139
1579,10,-2,5,1066,1068,-2,11,13,3,2,2,139,False,False,139
1580,11,6,-2,1068,1075,13,-2,-2,-2,-2,7,139,False,False,139
1581,12,-2,6,1075,1091,-2,13,1,3,2,16,139,False,False,139
1582,13,7,-2,1091,1440,1,-2,-2,-2,-2,349,139,False,False,139
1583,1,1,-2,0,540,1,-2,-2,-2,-2,540,140,False,False,140
1584,2,-2,1,540,543,-2,1,14,3,2,3,140,False,False,140
1585,3,2,-2,543,550,14,-2,-2,-2,-2,7,140,False,False,140
1586,4,-2,2,550,555,-2,14,12,3,2,5,140,False,False,140
1587,5,3,-2,555,585,12,-2,-2,-2,-2,30,140,False,False,140
1588,6,-2,3,585,590,-2,12,11,3,2,5,140,False,False,140
1589,7,4,-2,590,610,11,-2,-2,-2,-2,20,140,False,False,140
1590,8,-2,4,610,615,-2,11,1,3,2,5,140,False,False,140
1591,9,5,-2,615,665,1,-2,-2,-2,-2,50,140,False,False,140
1592,10,-2,5,665,670,-2,1,14,3,2,5,140,False,False,140
1593,11,6,-2,670,675,14,-2,-2,-2,-2,5,140,False,False,140
1594,12,-2,6,675,680,-2,14,1,3,2,5,140,False,False,140
1595,13,7,-2,680,855,1,-2,-2,-2,-2,175,140,False,False,140
1596,14,-2,7,855,860,-2,1,11,3,2,5,140,False,False,140
1597,15,8,-2,860,870,11,-2,-2,-2,-2,10,140,False,False,140
1598,16,-2,8,870,875,-2,11,1,3,2,5,140,False,False,140
1599,17,9,-2,875,1440,1,-2,-2,-2,-2,565,140,False,False,140
1600,1,1,-2,0,1025,1,-2,-2,-2,-2,1025,141,False,False,141
1601,2,-2,1,1025,1030,-2,1,12,3,4,5,141,False,False,141
1602,3,2,-2,1030,1070,12,-2,-2,-2,-2,40,141,False,False,141
1603,4,-2,2,1070,1075,-2,12,1,3,4,5,141,False,False,141
1604,5,3,-2,1075,1440,1,-2,-2,-2,-2,365,141,False,False,141
1621,1,1,-2,0,1140,1,-2,-2,-2,-2,1140,143,False,False,143
1622,2,-2,1,1140,1148,-2,1,11,6,1,8,143,False,False,143
1623,3,2,-2,1148,1161,11,-2,-2,-2,-2,13,143,False,False,143
1624,4,-2,2,1161,1170,-2,11,1,6,1,9,143,False,False,143
1625,5,3,-2,1170,1440,1,-2,-2,-2,-2,270,143,False,False,143
1644,1,1,-2,0,594,1,-2,-2,-2,-2,594,145,False,False,145
1645,2,-2,1,594,604,-2,1,19,3,1,10,145,False,False,145
1646,3,2,-2,604,734,19,-2,-2,-2,-2,130,145,False,False,145
1647,4,-2,2,734,746,-2,19,1,3,1,12,145,False,False,145
1648,5,3,-2,746,768,1,-2,-2,-2,-2,22,145,False,False,145
1649,6,-2,3,768,783,-2,1,19,3,1,15,145,False,False,145
1650,7,4,-2,783,983,19,-2,-2,-2,-2,200,145,False,False,145
1651,8,-2,4,983,994,-2,19,1,3,1,11,145,False,False,145
1652,9,5,-2,994,1134,1,-2,-2,-2,-2,140,145,False,False,145
1653,10,-2,5,1134,1141,-2,1,17,3,4,7,145,False,False,145
1654,11,6,-2,1141,1219,17,-2,-2,-2,-2,78,145,False,False,145
1655,12,-2,6,1219,1226,-2,17,1,3,4,7,145,False,False,145
1656,13,7,-2,1226,1440,1,-2,-2,-2,-2,214,145,False,False,145
1657,1,1,-2,0,406,1,-2,-2,-2,-2,406,146,False,False,146
1658,2,-2,1,406,418,-2,1,19,6,1,12,146,False,False,146
1659,3,2,-2,418,493,19,-2,-2,-2,-2,75,146,False,False,146
1660,4,-2,2,493,506,-2,19,1,6,1,13,146,False,False,146
1661,5,3,-2,506,748,1,-2,-2,-2,-2,242,146,False,False,146
1662,6,-2,3,748,760,-2,1,19,6,5,12,146,False,False,146
1663,7,4,-2,760,994,19,-2,-2,-2,-2,234,146,False,False,146
1664,8,-2,4,994,1006,-2,19,1,6,4,12,146,False,False,146
1665,9,5,-2,1006,1135,1,-2,-2,-2,-2,129,146,False,False,146
1666,10,-2,5,1135,1141,-2,1,17,3,4,6,146,False,False,146
1667,11,6,-2,1141,1220,17,-2,-2,-2,-2,79,146,False,False,146
1668,12,-2,6,1220,1226,-2,17,1,3,4,6,146,False,False,146
1669,13,7,-2,1226,1440,1,-2,-2,-2,-2,214,146,False,False,146
1670,1,1,-2,0,748,1,-2,-2,-2,-2,748,147,False,False,147
1671,2,-2,1,748,760,-2,1,19,6,5,12,147,False,False,147
1672,3,2,-2,760,974,19,-2,-2,-2,-2,214,147,False,False,147
1673,4,-2,2,974,987,-2,19,1,6,4,13,147,False,False,147
